t,T1Tx,T1Ty,T1Tz,T1Rx,T1Ry,T1Rz,T1Error,T2Tx,T2Ty,T2Tz,T2Rx,T2Ry,T2Rz,T2Error,T3Tx,T3Ty,T3Tz,T3Rx,T3Ry,T3Rz,T3Error,T4Tx,T4Ty,T4Tz,T4Rx,T4Ry,T4Rz,T4Error,T5Tx,T5Ty,T5Tz,T5Rx,T5Ry,T5Rz,T5Error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¶ZÂ÷,³t²v,±×²v
16.10541,0.652181,-0.1004437,-6.668803,0.000791103,0.8206901,-0.000844837,0,-0.625154,-0.07048434,-6.863517,0.002236485,0.7222284,0.02286531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.20466,0.6676772,-0.101274,-6.655854,0.000480324,0.8231293,-0.000996896,0,-0.6254647,-0.07044983,-6.863767,0.002351522,0.7222074,0.02282445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.30841,0.680719,-0.1019843,-6.644628,0.000288487,0.8250378,0.000572307,0,-0.6257275,-0.07078743,-6.863538,0.002355576,0.7222322,0.02271634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.40358,0.6943188,-0.1035436,-6.635498,0.000741333,0.8267363,0.000462783,0,-0.6256382,-0.07056445,-6.863669,0.002387345,0.7221884,0.02272768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.5046,0.7113042,-0.1057604,-6.628807,0.000544399,0.8275443,0.000734288,0,-0.6257097,-0.07034254,-6.863713,0.002327144,0.722178,0.02270742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.60716,0.7318741,-0.1053001,-6.62432,0.000529021,0.825756,0.001438537,0,-0.6255517,-0.07025731,-6.863456,0.002393812,0.7222733,0.02284322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.71869,0.7680625,-0.1055099,-6.621648,0.001263529,0.820357,0.000956575,0,-0.6257509,-0.07013971,-6.863418,0.002423942,0.7222569,0.02286253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.80116,0.8008914,-0.1050324,-6.622156,0.001335382,0.8139409,0.001873048,0,-0.6261942,-0.06997448,-6.863117,0.002402931,0.7222126,0.02276864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.90044,0.8321155,-0.1072517,-6.624105,-0.000455886,0.8069997,0.000481699,0,-0.6266823,-0.06984562,-6.862905,0.002439082,0.7222279,0.02279587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.00404,0.8768846,-0.1088325,-6.628637,-0.000367284,0.7968463,0.000207127,0,-0.6271973,-0.06965083,-6.862704,0.002423346,0.7222261,0.02276566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.10511,0.9168729,-0.1069897,-6.630944,0.000397444,0.7864197,0.00032591,0,-0.6271476,-0.07016391,-6.862227,0.002696246,0.7221944,0.02281198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.21487,0.9631239,-0.106806,-6.633776,-0.000401795,0.7733182,0.000146903,0,-0.6258395,-0.07024682,-6.863744,0.002651811,0.7222109,0.02262895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.30462,1.003774,-0.1073704,-6.638367,0.000879347,0.7644535,-0.004156086,0,-0.6256392,-0.07045597,-6.863895,0.002543896,0.7221383,0.02261758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.41489,1.045971,-0.1126843,-6.646961,-0.000950009,0.7547436,-0.003524274,0,-0.625888,-0.07062089,-6.863658,0.002518862,0.7220615,0.02251815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.50383,1.084155,-0.118827,-6.657989,-0.000638157,0.7481459,-0.00417142,0,-0.625627,-0.07036185,-6.863734,0.002466947,0.7220538,0.02258563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.61486,1.130391,-0.1217992,-6.67054,8.41E-05,0.7401395,-0.004871617,0,-0.6256821,-0.07049412,-6.863534,0.002439409,0.7221209,0.022512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.70441,1.168436,-0.1176104,-6.678157,-0.000230849,0.7334018,-0.005510022,0,-0.6257554,-0.07044852,-6.863849,0.002445698,0.7220298,0.02244725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8144,1.214836,-0.1105781,-6.690826,-0.000526607,0.7254816,-0.005364487,0,-0.6259291,-0.07062829,-6.863791,0.002548784,0.7221067,0.02258423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.90348,1.260056,-0.1180559,-6.678924,0.004286259,0.7191473,-0.001834949,0,-0.6256214,-0.07046562,-6.863923,0.00264582,0.7221014,0.02258787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.00454,1.300293,-0.1160368,-6.677729,0.004134297,0.7133872,-0.001437495,0,-0.6256042,-0.07047367,-6.863871,0.002529949,0.7220669,0.02266148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1051,1.353698,-0.1209756,-6.684021,0.003800839,0.709549,-0.008580117,0,-0.6255831,-0.07059234,-6.863886,0.002527565,0.7220819,0.02269674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.20854,1.398028,-0.1232698,-6.687924,0.003813446,0.705355,-0.00821087,0,-0.6254413,-0.07036382,-6.863674,0.002441436,0.7220318,0.02261202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.30152,1.444983,-0.1252314,-6.693466,0.003362536,0.7028831,-0.008028218,0,-0.6257937,-0.07028449,-6.86387,0.002434283,0.7219988,0.02270114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.4047,1.486207,-0.1294526,-6.695368,0.002660722,0.7007841,-0.008373998,0,-0.6258197,-0.07019991,-6.863727,0.002466708,0.7220596,0.02273791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.50367,1.518086,-0.1292672,-6.697439,0.00160861,0.6986967,-0.007533795,0,-0.6258378,-0.06965417,-6.863495,0.002550244,0.7220165,0.0226816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.60672,1.542701,-0.1332104,-6.69739,0.001434058,0.6971927,-0.00737937,0,-0.6256765,-0.07053107,-6.863681,0.00244996,0.7221248,0.02270796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.71415,1.568984,-0.1272248,-6.695834,0.002332985,0.6977172,-0.009287874,0,-0.6257792,-0.07027203,-6.86382,0.002459168,0.7220458,0.0227062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.80389,1.585394,-0.1257787,-6.694952,0.003191799,0.6995727,-0.0102213,0,-0.6257808,-0.0703662,-6.86398,0.002636462,0.7221296,0.02266649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.91415,1.599542,-0.1269351,-6.690334,0.002746701,0.7033629,-0.009729528,0,-0.6258154,-0.07067144,-6.86378,0.002505273,0.7221684,0.02273115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.00314,1.610828,-0.1277265,-6.687196,0.002714962,0.7077705,-0.009805113,0,-0.6255735,-0.07058811,-6.863788,0.002606213,0.7222058,0.0226364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.11442,1.623711,-0.1290213,-6.681021,0.002304167,0.7130134,-0.009387967,0,-0.626012,-0.07040554,-6.863883,0.002635181,0.7221365,0.02271784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.20407,1.632739,-0.1305997,-6.678469,0.002426237,0.7157346,-0.009324118,0,-0.6258461,-0.07048893,-6.863781,0.002660424,0.7221152,0.02262208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.30381,1.64456,-0.1324757,-6.675809,0.002252877,0.7186921,-0.009188379,0,-0.6256647,-0.07074225,-6.86387,0.002565771,0.7221443,0.02266028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.40171,1.658564,-0.1330404,-6.671998,0.002319783,0.7219468,-0.008976375,0,-0.6257192,-0.0704686,-6.863594,0.002592832,0.7221782,0.02256547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.50323,1.665669,-0.1305537,-6.670576,-3.97E-05,0.7244244,-0.007739618,0,-0.6258173,-0.07044262,-6.863767,0.002624333,0.7221723,0.02270447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.60426,1.671302,-0.1313096,-6.669118,-0.000439435,0.7258396,-0.007718745,0,-0.6259289,-0.07049477,-6.863588,0.002515078,0.7220662,0.02257721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.70491,1.675018,-0.1315453,-6.669273,-0.00034982,0.7274712,-0.007571585,0,-0.6258663,-0.07025594,-6.863863,0.002548754,0.7221408,0.02259585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.80297,1.678056,-0.1314687,-6.667592,-0.000107884,0.7282915,-0.00761341,0,-0.6255875,-0.07015955,-6.863928,0.002548099,0.7221495,0.0226126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.90438,1.68134,-0.1316289,-6.667945,0.000135034,0.7288167,-0.007273586,0,-0.625334,-0.06993532,-6.863981,0.002568543,0.7221552,0.0225778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.01325,1.684753,-0.1323138,-6.667644,0.000187367,0.7296328,-0.007100496,0,-0.6248029,-0.06989831,-6.864001,0.002573758,0.7221441,0.02258382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.10322,1.687416,-0.132605,-6.667252,-0.00016138,0.7300769,-0.006425339,0,-0.6243151,-0.06973964,-6.863973,0.002545565,0.7221118,0.02258654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.21367,1.689007,-0.1328959,-6.666988,-0.000253588,0.730691,-0.006376061,0,-0.625536,-0.07063216,-6.863716,0.002441764,0.7221677,0.02283458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.30322,1.690603,-0.1331799,-6.666935,-0.000339329,0.7308968,-0.006275719,0,-0.6254869,-0.07052898,-6.863721,0.002474904,0.7221615,0.02266312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.41378,1.691752,-0.1334661,-6.666397,-0.000223428,0.7311636,-0.006263688,0,-0.6258687,-0.07048428,-6.863401,0.002354294,0.7221031,0.02253985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.50077,1.691869,-0.1329337,-6.666543,-0.000459999,0.7311596,-0.006108352,0,-0.6260293,-0.07049894,-6.863545,0.002488732,0.7221025,0.02254102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.60392,1.692081,-0.1332009,-6.666571,-0.00038752,0.7312259,-0.006104759,0,-0.6260352,-0.07051271,-6.863657,0.002544463,0.7221304,0.02248536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.70856,1.692087,-0.1337677,-6.667119,-0.00050807,0.7312793,-0.006091128,0,-0.6261401,-0.0704419,-6.863391,0.002604902,0.7222371,0.02247136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.80818,1.692582,-0.1336087,-6.666997,-0.000297636,0.7313278,-0.006048241,0,-0.6262202,-0.07030034,-6.863589,0.002546936,0.7221775,0.02246551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.90636,1.692417,-0.1335046,-6.666722,-0.000335634,0.7313389,-0.005934127,0,-0.6263344,-0.07004315,-6.863699,0.002660125,0.7221839,0.02250572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.00681,1.692557,-0.1341821,-6.666501,-0.000325054,0.7313772,-0.005904562,0,-0.6260652,-0.07055032,-6.863713,0.002651572,0.7222356,0.02257482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.11645,1.693019,-0.1352518,-6.666659,-0.000331134,0.7313964,-0.005880915,0,-0.6258581,-0.07055908,-6.863583,0.002477616,0.722243,0.02261092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.20263,1.693481,-0.1363288,-6.666723,-0.000274599,0.7314112,-0.005711718,0,-0.6258917,-0.07047528,-6.863592,0.002461255,0.7222493,0.02265417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.30568,1.693722,-0.1377714,-6.666713,-0.000296414,0.7315119,-0.005826675,0,-0.6260333,-0.07064313,-6.863581,0.002532274,0.7222533,0.02256791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.40376,1.693619,-0.1336098,-6.667092,-0.000236124,0.7316157,-0.005366628,0,-0.6256005,-0.07066232,-6.863403,0.002402812,0.7222842,0.0225238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.50904,1.693826,-0.1337081,-6.667232,-0.000265211,0.7316664,-0.005320731,0,-0.6257908,-0.07053286,-6.863306,0.002346009,0.7223185,0.02247374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.60008,1.694185,-0.1337324,-6.667196,-0.00028494,0.7315457,-0.005192499,0,-0.6257121,-0.07057869,-6.863542,0.002441496,0.722289,0.02260011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.70549,1.693723,-0.1335219,-6.667243,-0.000173658,0.7315781,-0.005353658,0,-0.6256971,-0.07053673,-6.863463,0.002450585,0.7222819,0.02251944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.80228,1.693642,-0.1334003,-6.667159,-0.000180125,0.7315483,-0.005421476,0,-0.625693,-0.07060844,-6.863563,0.002410322,0.7221824,0.02269054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.90048,1.693551,-0.1335171,-6.667087,-0.00020507,0.7315984,-0.00532313,0,-0.6257579,-0.07039237,-6.863466,0.002404451,0.722227,0.02258131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.00214,1.693337,-0.1335044,-6.667131,-0.000280559,0.731559,-0.005369131,0,-0.6256725,-0.07082123,-6.863283,0.002234817,0.7222364,0.02255415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.11133,1.693205,-0.1336531,-6.667079,-0.000375599,0.7315391,-0.005402378,0,-0.625621,-0.07071131,-6.863616,0.002458006,0.7222127,0.02261974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2067,1.693149,-0.1335041,-6.666721,-0.000267804,0.7315208,-0.005285175,0,-0.6256626,-0.07038337,-6.863453,0.002360314,0.7222286,0.02263537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.30244,1.692974,-0.1334131,-6.666847,-0.000426561,0.73147,-0.005398272,0,-0.6255239,-0.07059115,-6.86356,0.002326757,0.7221941,0.02269656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.40407,1.692855,-0.1336998,-6.666505,-0.000466883,0.7314836,-0.005322663,0,-0.6255419,-0.07075638,-6.863411,0.002369463,0.7222224,0.02262966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.51239,1.692457,-0.1340567,-6.666192,-0.000413388,0.7314965,-0.005268827,0,-0.6257385,-0.07070804,-6.863633,0.002385765,0.7220563,0.02268304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.60137,1.692179,-0.1346276,-6.665371,-0.000488907,0.7315177,-0.005311623,0,-0.6257732,-0.07069618,-6.863741,0.002445191,0.721992,0.02264621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.70233,1.691657,-0.1356149,-6.664839,-0.000387162,0.7314787,-0.005220197,0,-0.6258725,-0.07046962,-6.863942,0.002604634,0.7220367,0.02265819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.81721,1.691037,-0.1369134,-6.663675,-0.000445694,0.7315027,-0.005255654,0,-0.6260243,-0.07062304,-6.864151,0.002735376,0.7220328,0.02270797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.90712,1.693452,-0.1342053,-6.666268,-0.000623465,0.7315176,-0.005761491,0,-0.6260478,-0.07063729,-6.864007,0.002722263,0.7220474,0.0227222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.00235,1.693336,-0.1339472,-6.666606,-0.000805169,0.7317641,-0.006103184,0,-0.625771,-0.07050306,-6.864004,0.002646685,0.7220771,0.02276277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.11305,1.693444,-0.1335185,-6.666594,-0.000645548,0.7315882,-0.00584792,0,-0.6254781,-0.07038689,-6.863967,0.002649605,0.7220742,0.02272096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.20091,1.693451,-0.1331546,-6.667148,-0.000377327,0.731655,-0.005867886,0,-0.6253172,-0.07057154,-6.863847,0.002638549,0.7221838,0.022821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.31192,1.693525,-0.1335063,-6.667047,-0.000411928,0.7317028,-0.005718266,0,-0.6253465,-0.07093,-6.863745,0.002669513,0.7221981,0.02280522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.40133,1.693204,-0.1334197,-6.667336,-0.000232846,0.7318452,-0.005758548,0,-0.6257933,-0.07096356,-6.863752,0.002506852,0.7222573,0.02283199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.50386,1.692943,-0.1336794,-6.66739,-0.000324696,0.7318115,-0.005711643,0,-0.6257944,-0.07127368,-6.863803,0.002407044,0.7222275,0.02277631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.60021,1.69291,-0.1333873,-6.667392,-0.000510156,0.7317017,-0.005826992,0,-0.6256396,-0.07076162,-6.863687,0.002404302,0.7221484,0.02264613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.70392,1.693021,-0.1336802,-6.667529,-0.000425935,0.7317106,-0.005743562,0,-0.6256618,-0.07044762,-6.863891,0.002423704,0.7220613,0.0226404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.80475,1.693136,-0.1336269,-6.667455,-0.00046429,0.7317167,-0.005797498,0,-0.6262999,-0.07052326,-6.863863,0.002680361,0.7221053,0.02269552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.91381,1.693115,-0.1337437,-6.667677,-0.00055635,0.7316874,-0.005865398,0,-0.6259957,-0.07045734,-6.864126,0.00273183,0.7221189,0.0228252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.00111,1.693044,-0.1340846,-6.668216,-0.000430167,0.7317561,-0.005766918,0,-0.6260284,-0.07023787,-6.864045,0.002746314,0.7221707,0.02267879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.1056,1.693016,-0.1345835,-6.668535,-0.000479788,0.7316737,-0.005794269,0,-0.6257428,-0.07081872,-6.863874,0.002650976,0.7221975,0.02276775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.20208,1.692593,-0.1349467,-6.670156,-0.000347555,0.7317914,-0.005533759,0,-0.6257981,-0.07075238,-6.864072,0.002585441,0.7221316,0.02283425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
